"Inicio del informe","Fin del informe","Nombre del anuncio","Entrega del anuncio","Configuración de atribución",Resultados,"Indicador de resultado",Alcance,Frecuencia,"Costo por resultados","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (ARS)",Finalización,"Clasificación de calidad","Clasificación del porcentaje de interacción","Clasificación del porcentaje de conversiones",Impresiones,"CPM (costo por mil impresiones) (ARS)","Clics en el enlace",shop_clicks,"CPC (costo por clic en el enlace) (ARS)","CTR (porcentaje de clics en el enlace)","Clics (todos)","CTR (todos)","CPC (todos) (ARS)","Visitas a la página de destino","Costo por visita a la página de destino (ARS)","Artículos agregados al carrito","Pagos iniciados",Compras,"Valor de conversión de compras","ROAS de resultados","Indicador de ROAS de resultado","Reproducciones de video de 3 segundos",ThruPlays,"Reproducciones de video hasta el 25%","Reproducciones de video hasta el 50%","Reproducciones de video hasta el 75%","Reproducciones de video hasta el 100%","Tiempo promedio de reproducción del video","Resultados (iniciales)","Indicador de resultados (iniciales)"
2026-08-03,2026-08-03,"SW ARG02 | 29/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2500,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-03,2026-08-03,"Catalogo | 28/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2500,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-03,2026-08-03,"AD01 Sofia | 27/07",inactive,"7 días tras clic o 1 día tras visualización",,,0,0,,2500,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-03,2026-08-03,"3x2 Invierno | 24/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-03,2026-08-03,"SW ARG02 | 23/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2500,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-03,2026-08-03,"SW ARG02 | 22/07 Carrusel",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2875,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-03,2026-08-03,"SW ARG02 | 22/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2875,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-03,2026-08-03,"SW ARG | 19/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2300,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-03,2026-08-03,"Sweater AFA  cupón | 10/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2300,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-03,2026-08-03,"Ana tik tok | 06/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-03,2026-08-03,"SW AFA | 02/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3849,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-03,2026-08-03,"SW AFA | 30/06",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-03,2026-08-03,"SW AFA | 30/06",not_delivering,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-03,2026-08-03,"SW SOL | 27/06",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3499,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-03,2026-08-03,"SW SOL | 19/06",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2645,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-03,2026-08-03,"Ana tik tok",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,7781,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"Orgullosamente argentinas",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"Cardigam Roma",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"Catalogo + Video 5",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"Catalogo + Video 4",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"Catalogo + Video 3",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"Catalogo + Video 2",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"Catalogo + Video 1",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"wtf arg | 13/02",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,5000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"Cardigan  | 07/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"SW ARG2  | 07/08 ULTIMOS",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"Reviews | 06/08",not_delivering,"1 día tras clic",,,0,0,,1750,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"ANA TIK TOK | 06/08",not_delivering,"1 día tras clic",,,0,0,,1750,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"SW ARG2 | 06/08",inactive,"1 día tras clic",,,0,0,,1750,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"3x2 estatico | 05/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,5000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"3x2 historia | 05/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,5000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"3X2 feed | 05/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,5000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"SW ARG2  | 03/08 ULTIMOS",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3450,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"SW ARG2  | 03/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3450,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"SW ARG2  | 30/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,actions:offsite_conversion.fb_pixel_purchase,595,1.001681,3403.33,2500,Diario,3403.33,"En curso",-,-,-,596,5710.285235,7,,486.19,1.174497,12,2.013423,283.610833,6,567.221667,1,1,1,53119.43,15.60807503,action_values:offsite_conversion.fb_pixel_purchase,82,23,102,56,34,23,2,,
2026-08-02,2026-08-02,"SW ARG02 | 29/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,227,1.035242,,2500,Diario,1378.81,"En curso",-,-,-,235,5867.276596,5,,275.762,2.12766,9,3.829787,153.201111,3,459.603333,,,,,,,58,31,110,63,40,31,2,,
2026-08-02,2026-08-02,"Catalogo | 28/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2500,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"AD01 Sofia | 27/07",inactive,"7 días tras clic o 1 día tras visualización",,,154,1.071429,,2500,Diario,1240.71,"En curso",-,-,-,165,7519.454545,3,,413.57,1.818182,6,3.636364,206.785,2,620.355,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"3x2 Invierno | 24/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"SW ARG02 | 23/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2500,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"SW ARG02 | 22/07 Carrusel",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2875,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"SW ARG02 | 22/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2875,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"SW ARG | 19/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2300,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"Sweater AFA  cupón | 10/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2300,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"Ana tik tok | 06/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"SW AFA | 02/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3849,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"SW AFA | 30/06",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"SW AFA | 30/06",not_delivering,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"SW SOL | 27/06",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3499,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"SW SOL | 19/06",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2645,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-02,2026-08-02,"Ana tik tok",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,7781,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"Orgullosamente argentinas",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"Cardigam Roma",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"Catalogo + Video 5",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"Catalogo + Video 4",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"Catalogo + Video 3",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"Catalogo + Video 2",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"Catalogo + Video 1",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"wtf arg | 13/02",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,5000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"Cardigan  | 07/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"SW ARG2  | 07/08 ULTIMOS",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"Reviews | 06/08",not_delivering,"1 día tras clic",,,0,0,,1750,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"ANA TIK TOK | 06/08",not_delivering,"1 día tras clic",,,0,0,,1750,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"SW ARG2 | 06/08",inactive,"1 día tras clic",,,0,0,,1750,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"3x2 estatico | 05/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,5000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"3x2 historia | 05/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,5000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"3X2 feed | 05/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,5000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"SW ARG2  | 03/08 ULTIMOS",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3450,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"SW ARG2  | 03/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3450,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"SW ARG2  | 30/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,380,1.036842,,2500,Diario,1598.32,"En curso",-,-,-,394,4056.649746,3,,532.773333,0.761421,6,1.522843,266.386667,1,1598.32,,,,,,,56,13,70,30,21,13,2,,
2026-08-01,2026-08-01,"SW ARG02 | 29/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,374,1.02139,,2500,Diario,1774.35,"En curso",-,-,-,382,4644.895288,10,,177.435,2.617801,12,3.141361,147.8625,12,147.8625,,,,,,,91,53,163,93,74,53,3,,
2026-08-01,2026-08-01,"Catalogo | 28/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2500,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"AD01 Sofia | 27/07",inactive,"7 días tras clic o 1 día tras visualización",,,328,1.054878,,2500,Diario,1765.69,"En curso",-,-,-,346,5103.150289,8,,220.71125,2.312139,9,2.601156,196.187778,8,220.71125,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"3x2 Invierno | 24/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"SW ARG02 | 23/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2500,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"SW ARG02 | 22/07 Carrusel",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2875,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"SW ARG02 | 22/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2875,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"SW ARG | 19/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2300,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"Sweater AFA  cupón | 10/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2300,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"Ana tik tok | 06/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"SW AFA | 02/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3849,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"SW AFA | 30/06",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"SW AFA | 30/06",not_delivering,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"SW SOL | 27/06",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3499,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"SW SOL | 19/06",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,2645,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-08-01,2026-08-01,"Ana tik tok",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,7781,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-07-31,2026-07-31,"Orgullosamente argentinas",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-07-31,2026-07-31,"Cardigam Roma",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-07-31,2026-07-31,"Catalogo + Video 5",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-07-31,2026-07-31,"Catalogo + Video 4",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-07-31,2026-07-31,"Catalogo + Video 3",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-07-31,2026-07-31,"Catalogo + Video 2",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-07-31,2026-07-31,"Catalogo + Video 1",active,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,15000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-07-31,2026-07-31,"wtf arg | 13/02",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,5000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-07-31,2026-07-31,"Cardigan  | 07/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-07-31,2026-07-31,"SW ARG2  | 07/08 ULTIMOS",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-07-31,2026-07-31,"Reviews | 06/08",not_delivering,"1 día tras clic",,,0,0,,1750,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-07-31,2026-07-31,"ANA TIK TOK | 06/08",not_delivering,"1 día tras clic",,,0,0,,1750,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-07-31,2026-07-31,"SW ARG2 | 06/08",inactive,"1 día tras clic",,,0,0,,1750,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-07-31,2026-07-31,"3x2 estatico | 05/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,5000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-07-31,2026-07-31,"3x2 historia | 05/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,5000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-07-31,2026-07-31,"3X2 feed | 05/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,5000,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-07-31,2026-07-31,"SW ARG2  | 03/08 ULTIMOS",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3450,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-07-31,2026-07-31,"SW ARG2  | 03/08",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,0,0,,3450,Diario,0,"En curso",-,-,-,0,0,,,,,0,0,0,,,,,,,,,,,,,,,00:00:00,,
2026-07-31,2026-07-31,"SW ARG2  | 30/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,315,1.034921,,2500,Diario,2516.38,"En curso",-,-,-,326,7718.957055,8,,314.5475,2.453988,10,3.067485,251.638,10,251.638,1,,,,,,68,13,78,40,21,13,4,,
2026-07-31,2026-07-31,"SW ARG02 | 29/07",inactive,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,470,1.034043,,2500,Diario,2457.1,"En curso",-,-,-,486,5055.761317,12,,204.758333,2.469136,18,3.703704,136.505556,8,307.1375,,,,,,,99,55,191,107,73,55,2,,
