"Inicio del informe","Fin del informe","Nombre del anuncio","Entrega del anuncio",Resultados,"Indicador de resultado","Costo por resultados","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (ARS)",Impresiones,Alcance,Frecuencia,"CPM (costo por mil impresiones) (ARS)",Compras,Finalización,"Configuración de atribución",Puja,"Tipo de puja","Último cambio significativo","Clasificación de calidad","Clasificación del porcentaje de interacción","Clasificación del porcentaje de conversiones","Nombre del conjunto de anuncios","ROAS de compras","Valor de conversión de compras promedio [Todas las conversiones de la atribución incremental]","Valor de conversión de compras","ROAS de resultados","Indicador de ROAS de resultado","CTR único (porcentaje de clics en el enlace)","Clics en el enlace","Reproducciones de video de 3 segundos","Tiempo promedio de reproducción del video","Reproducciones de video hasta el 25%","Reproducciones de video hasta el 50%","Reproducciones de video hasta el 75%","Reproducciones de video hasta el 100%",ThruPlays,"CTR (porcentaje de clics en el enlace)","CTR único (todos)","CTR (todos)","CPC (costo por clic en el enlace) (ARS)","Visitas a la página de destino","Artículos agregados al carrito","Pagos iniciados","Resultados (iniciales)","Indicador de resultados (iniciales)"
2026-08-04,2026-08-04,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 4",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-04,2026-08-04,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 2",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-04,2026-08-04,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 3",not_delivering,,,,"Con el presupuesto de la campaña",0,1097.72,78,77,1.012987,14073.333333,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-04,2026-08-04,"Ad6 - Secuencia - Nueva coleccion 2026 - Copia 4",active,,,,"Con el presupuesto de la campaña",0,2316.56,265,206,1.286408,8741.735849,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,5.339806,16,,0,,,,,,6.037736,5.825243,7.169811,144.785,16,5,,,
2026-08-04,2026-08-04,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 2",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-04,2026-08-04,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia",inactive,,,,"Con el presupuesto de la campaña",0,1003.97,102,93,1.096774,9842.843137,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-04,2026-08-04,"Ad5 - Video - Sale - Copia 3",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-04,2026-08-04,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 5",not_delivering,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-04,2026-08-04,"Ad5 - Video - Sale - Copia 2",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-04,2026-08-04,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 2",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-04,2026-08-04,"Ad6 - Secuencia - Nueva coleccion 2026 - Copia",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-04,2026-08-04,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia",inactive,,,,"Con el presupuesto de la campaña",0,143.87,8,7,1.142857,17983.75,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,1,2,1,1,1,1,1,,0,0,,,,,,
2026-08-04,2026-08-04,"Ad4 - Imagen - Sale",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-04,2026-08-04,"Ad6 - Secuencia - Nueva coleccion 2026 - Copia",inactive,,,,"Con el presupuesto de la campaña",0,2647.78,291,263,1.106464,9098.900344,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,6.08365,16,3,1,5,1,,,,5.498282,6.844106,6.52921,165.48625,12,,,,
2026-08-04,2026-08-04,"Ad3 - Video - Sale",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-04,2026-08-04,"Ad5 - Video - Sale - Copia",not_delivering,,,,"Con el presupuesto de la campaña",0,4820.33,541,495,1.092929,8910.036969,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,"Por debajo del promedio - 35% de los anuncios menos relevantes","Por encima del promedio",Promedio,"A+ - Publicos Personalizados  - Sale",,,,,,4.040404,20,248,7,62,37,35,16,62,3.696858,6.666667,7.208872,241.0165,20,8,1,,
2026-08-04,2026-08-04,"Ad1 - Video - Sale",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 2",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 7",active,,,,"Con el presupuesto de la campaña",0,2.52,1,1,1,2520,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 2026 - Copia 2",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 6",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,1,inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad3 - Angulo Producto Fit",active,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-08-22T06:31:57-0300,-,-,-,"A+ - Prospecting - Angulos Nuevos (Anticipo-Viaje-Producto)",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 3",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 6",active,,,,"Con el presupuesto de la campaña",0,262.71,27,25,1.08,9730,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad2 - Angulo Viaje",active,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-08-22T06:31:57-0300,-,-,-,"A+ - Prospecting - Angulos Nuevos (Anticipo-Viaje-Producto)",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Secuencia imagenes 1 - Minimal SS25 - Copia 2",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 9",active,,,,"Con el presupuesto de la campaña",0,7.24,1,1,1,7240,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad1 - Angulo Anticipo Temporada",active,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-08-22T06:31:57-0300,-,-,-,"A+ - Prospecting - Angulos Nuevos (Anticipo-Viaje-Producto)",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 2026 - Copia 3",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 10",active,,,,"Con el presupuesto de la campaña",0,32.48,2,2,1,16240,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,0,,1,4,1,1,1,1,1,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 12",active,,,,"Con el presupuesto de la campaña",0,4827.93,889,668,1.330838,5430.742407,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,2.844311,21,2,3,3,2,2,2,2,2.362205,3.293413,3.374578,229.901429,18,,,,
2026-08-03,2026-08-03,"Ad5 - Video - Sale - Copia 2",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 7",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 5",not_delivering,,,,"Con el presupuesto de la campaña",0,499.15,6,6,1,83191.666667,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 2026 - Copia 3",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 9",active,,,,"Con el presupuesto de la campaña",0,386.37,50,49,1.020408,7727.4,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,6.122449,5,,00:00:00,,,,,,10,6.122449,10,77.274,4,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 11",active,1,actions:offsite_conversion.fb_pixel_purchase,21883.13,"Con el presupuesto de la campaña",0,21883.13,4387,3473,1.263173,4988.17643,1,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",3.194241,69900,69900,3.19424141,action_values:offsite_conversion.fb_pixel_purchase,3.282465,127,1,1,9,2,,,,2.894917,4.146271,4.057442,172.30811,99,6,1,,
2026-08-03,2026-08-03,"Ad5 - Video - Sale - Copia 3",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 6",active,,,,"Con el presupuesto de la campaña",0,39.17,4,4,1,9792.5,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 4",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Video - Sale - Copia",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 3",inactive,,,,"Con el presupuesto de la campaña",0,108.8,9,8,1.125,12088.888889,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,12.5,1,,00:00:00,,,,,,11.111111,12.5,22.222222,108.8,1,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 4",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad7 - Video - Sale",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 8",active,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 7",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Video - Sale",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 6",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 7",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad5 - Video - Sale",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 5",not_delivering,,,,"Con el presupuesto de la campaña",0,17439.96,3045,2356,1.292445,5727.408867,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,2.758913,73,,00:00:00,,,,,,2.397373,3.565365,3.349754,238.903562,71,9,1,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 2",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad2 - Video - Sale",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 2",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 2",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 4",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 2026 - Copia 3",active,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 4",not_delivering,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 4",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 3",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 6",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 3",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 4",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-22T19:14:35-0300,-,-,-,"A+ - Publicos Personalizados  - Sale",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
2026-08-03,2026-08-03,"Ad6 - Secuencia - Nueva coleccion 202666 - Copia 2",inactive,,,,"Con el presupuesto de la campaña",0,0,0,0,0,0,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-08-24T22:24:38-0300,-,-,-,"A+ - SA - Nueva coleccion 2026",,,,,,0,,,00:00:00,,,,,,,0,0,,,,,,
